"Age","Urban","Tenure","Educ","Expenditure","Marital","Income"
53,1,4,15,2931.6,3,7400
83,1,1,15,2267,3,46196
57,1,1,13,2033.25,1,30000
36,1,4,16,3558.1667,5,74200
62,1,4,12,1340.6667,4,21216
20,1,4,12,2751.0333,5,12000
37,1,1,13,4648.7094,1,308326
37,1,1,13,4447.3334,1,496962
52,1,2,15,2019.1833,1,41000
61,1,1,15,1528.25,3,21047
53,1,4,16,4786.6667,1,68000
56,2,2,10,1986.8333,1,14448
69,2,1,15,4598.3334,3,49408
40,1,2,12,1361.5,1,20000
38,1,1,15,9297.25,1,141000
27,1,4,15,7875.25,1,125200
67,1,2,16,9346.3333,1,47123
64,1,1,15,3408,1,37608
27,2,5,12,1330.3333,4,2400
32,1,2,13,1518.3333,5,0
54,1,2,0,1285.0334,1,0
50,1,2,15,5221.0833,3,68000
33,1,1,15,1961.8333,1,52000
57,1,1,15,11368.25,1,156000
52,1,1,15,5996.95,1,112000
27,1,4,13,4261.5,5,91000
57,1,1,11,5843.15,1,26000
66,1,4,12,1041.6667,2,15228
55,1,2,12,1983.8,2,43000
29,1,4,12,2618,3,0
29,1,5,15,1319.4,5,0
70,1,4,15,1973,2,23208
69,1,4,13,2650.6667,5,1608
36,1,4,14,5892.2,3,119330
88,1,2,13,3182.1667,2,15108
27,1,4,12,3901.9166,1,52000
52,1,4,13,4981.6167,3,79221
83,2,2,13,1146.3333,2,0
36,1,2,12,2680.9167,1,86000
26,1,1,15,6717.25,5,118000
41,1,4,14,1389.8334,5,11000
65,1,1,12,4145.1666,1,40560
22,1,4,12,4533.25,5,60000
52,1,1,14,14276.0427,3,0
55,1,4,16,13344.6667,1,0
34,2,2,10,1883,1,20000
78,1,1,15,3987.7667,2,0
65,1,2,13,12647.7927,1,191100
73,1,2,12,1680,2,28128
71,1,2,12,3252.8927,2,0
31,1,4,16,2665.4167,5,45760
67,1,2,13,10443.0666,1,129824
37,1,1,15,5848.7,5,4500
77,1,4,13,3698,1,35049
54,1,1,15,2841.3834,1,77000
55,1,1,12,5738.5833,5,94000
42,1,4,15,5461.3666,5,0
68,1,1,14,2430.6667,3,0
34,1,4,12,3250.3333,1,40000
23,1,4,15,6044.9833,5,0
52,1,1,16,15918.8334,1,139000
28,1,1,15,2405.0833,3,55000
45,1,1,11,4541.3334,1,90350
79,1,4,12,2445.4666,2,0
51,1,1,13,4841.5,3,90000
60,1,4,14,2642.8334,3,35000
47,1,2,11,2850.55,4,83000
61,1,1,15,3046.4834,1,0
75,1,2,14,4238,1,185836
66,1,4,13,3223,3,17268
88,1,2,12,1649,2,37608
53,1,5,13,1250.3334,3,14412
67,1,2,13,2149.3333,1,3216
61,2,1,12,1871.3333,2,36000
34,1,2,14,1695.55,4,0
37,1,4,15,6460.75,5,65000
62,1,1,12,2396.0834,1,118650
76,1,2,11,1998,1,31608
59,1,1,10,3763.0833,1,61110
83,1,2,11,2239,1,28008
66,1,2,16,37866.6363,1,744009
40,1,4,15,3575.5833,1,2400
31,1,1,15,3725.9333,1,74800
88,1,4,11,1906.6667,2,17462
73,1,2,16,9234.1667,3,124980
48,1,2,14,2623.0833,1,0
83,1,2,12,4130.6167,1,60844
22,1,4,14,931.9167,5,18000
41,1,1,14,4019.0833,3,80000
36,1,4,12,1925.6167,1,6160
48,1,1,12,3868.7166,1,0
88,2,5,15,1629.3333,2,27180
34,1,4,12,3355.25,5,118000
53,1,1,12,3481.0834,5,36935
56,1,4,13,5374.8333,5,50000
60,1,1,15,5748.2334,1,0
65,1,2,15,2295.8,3,1e+05
33,1,1,16,18162.4696,5,405991
53,1,4,12,1911.9167,4,29000
61,1,2,15,4209,1,55000
47,1,1,16,6920.6667,2,193400
45,1,1,15,2329.1667,3,47000
46,1,1,12,5619.85,1,100500
66,1,1,15,2647.6667,1,43609
38,1,1,15,9861.0833,1,160000
31,1,4,13,1673,4,0
31,1,5,14,4082.4167,1,90000
19,1,6,13,794.75,5,31000
88,1,2,12,1056.3333,2,21312
30,1,1,13,4162.5001,5,56601
59,1,4,0,7131.9594,1,171260
33,1,5,15,3148.6667,3,16001
45,1,4,11,2169.9167,1,11889
52,1,1,12,3401,2,46000
26,1,1,13,16298.9946,1,125000
52,1,2,13,1174,3,16100
59,1,5,14,3439.3333,5,20808
62,1,4,11,471,5,384
44,1,1,15,3837.2927,1,111000
46,1,4,12,4168.0833,1,90000
42,1,4,15,8261.1667,1,172450
53,2,4,12,1792,3,32000
47,1,4,13,1689.7,5,34000
24,1,1,12,3165.7167,1,1608
67,1,1,15,1399.2833,3,0
53,1,4,12,1347,3,24000
60,1,2,12,1450.9166,3,8316
38,1,4,13,2182.0833,5,40000
46,1,1,14,5049.1666,1,91851
46,1,4,13,2890,3,63000
53,1,1,16,11130.4594,1,396242
88,1,2,16,3248.8333,2,62102
32,1,4,12,1218.9167,5,200
44,1,4,12,1772.9,5,1390
24,1,4,15,2219.7167,5,77000
46,1,1,16,10960.2927,1,158000
82,1,1,12,7882.6667,1,55708
70,1,4,15,3183.6667,5,37608
64,2,4,13,1883.9333,5,24000
23,1,4,12,8215.0833,5,26000
54,1,2,15,11821.4167,1,106000
65,1,1,10,5044.4333,1,101000
31,1,6,15,22881.9166,5,79740
34,1,1,16,42137.8761,1,413776
44,1,4,11,1090,5,16034
48,1,1,16,9019.6667,1,192000
26,2,1,12,3393.9833,1,0
88,1,2,10,1262,1,20988
88,1,2,15,6678.3333,2,79265
60,1,2,14,2251.25,1,84000
29,1,1,15,23686.8333,1,131228
88,1,2,13,1899,1,16716
40,1,1,15,4257.75,1,164000
42,1,1,15,11307.3333,1,301082
26,2,1,16,2277,1,55001
50,1,1,12,6293.75,3,104118
42,1,1,13,5807.0834,1,73000
52,1,2,11,4415.0333,1,0
55,1,4,10,2250.1667,1,12768
28,1,4,12,4383.4167,1,79000
20,1,4,13,6738,5,7000
21,1,6,13,582,5,0
76,1,1,15,3094,1,48972
56,1,1,15,7858.5427,3,399082
44,1,1,14,3773.4167,1,42000
74,1,4,12,1832.3333,2,14268
40,1,2,15,8935.5261,1,243608
71,1,1,16,5378.5834,1,98000
58,1,4,13,1742.3333,1,16632
35,1,4,16,7085.75,5,63700
35,1,4,13,4141.6667,5,74000
40,1,1,12,3120.9333,1,32796
88,1,1,16,1756.4167,2,21148
50,1,4,11,2642.8334,1,39272
51,1,2,14,862.4166,5,800
80,1,2,10,2534.8333,3,20204
59,1,4,14,2806.8167,2,27468
88,2,2,13,1076.6667,2,9408
75,1,2,10,2481.85,2,10306
46,1,4,11,1151.6667,5,723
49,1,1,14,6443.05,1,134000
82,1,2,15,3527.7833,1,108616
29,1,5,15,5492.1333,1,138220
68,1,4,10,1882,2,12922
35,1,4,15,1940.75,5,50000
24,1,4,15,5029.3333,5,40200
66,1,1,15,7624.9167,1,118932
64,1,1,15,11572.8333,1,46716
66,1,1,13,5193.8333,3,61072
81,1,2,15,3926.1833,1,39216
66,1,4,16,4033.3334,1,100608
37,1,4,11,2802.65,5,25340
63,2,2,12,5044.8166,1,82100
81,1,1,16,9858.6667,1,44780
57,1,1,13,3903.9667,1,0
60,2,1,12,1337.2667,5,0
52,2,4,15,3564.9167,1,85900
83,1,2,16,1929.3333,5,60338
43,1,1,15,5222.6667,1,80000
69,1,1,13,2343.3333,1,25008
39,1,4,13,1879,1,17400
43,1,2,16,1667,1,15216
51,1,1,13,2560.9166,3,3240
67,2,1,15,4210.6667,1,73676
88,1,4,11,4169,2,20316
40,1,1,15,5448.5833,1,302776
55,1,2,15,3257.4833,1,0
68,1,4,16,2977.3333,5,34008
76,1,1,12,1193.3333,3,17069
44,1,1,12,2245.1167,5,2000
73,1,5,15,1916.6667,3,18408
70,1,2,15,3894.3333,3,25738
46,1,4,16,5107.2094,1,150200
37,1,4,13,6189.9167,1,99760
21,1,1,13,9942.9594,5,89000
